"id","mas_college_stream_id","mas_college_code","mas_college_name","mas_college_exam_centre","mas_college_type","mas_college_status_id","created_at","updated_at","created_by","updated_by","mas_college_UniversityID","mas_college_AffiliationCode","mas_college_ManagementCode","mas_college_AccreditationStatus","mas_college_DateofAccreditation","mas_college_NAACGrade","mas_college_YearofEstablishment","mas_college_state_id","mas_college_district_id","mas_college_taluk_id","temp_district","mas_college_city_id","latitude","longitude","mas_college_is_internal"
2432,2,,"Rishiraj College of Dental Sciences AND Research Centre, Bhopal",0,P,50,,,,,,,,,,,,14,1,1,,,,,0
2433,2,,"RKDF Dental College AND Research Centre, Bhopal",0,P,50,,,,,,,,,,,,14,1,1,,,,,0
2434,2,,"Sri Aurobindo College of Dentistry, Indore",0,P,50,,,,,,,,,,,,14,1,1,,,,,0
2435,2,,"Aditya Dental College, Beed",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2436,2,,"Annasaheb Chudaman Patil Memorial Dental College, Dhule",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2437,2,,"Armed Forces Medical College, Pune-1",0,G,50,,,,,,,,,,,,15,1,1,,,,,0
2438,2,,"Bharati Vidyapeeth Dental College AND Hospital, Navi Mumbai",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2439,2,,"Bharati Vidyapeeth Dental College AND Hospital, Pune",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2440,2,,"Bharati Vidyapeeth Dental College AND Hospital, Sangli",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2441,2,,"Chatrapati Shahu Maharaj Shikshan Sanstha’s Dental College AND Hospital, Aurangabad",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2442,2,,"D.Y. Patil Dental School, Pune",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2443,2,,"Dr. D.Y. Patil Dental College AND Hospital, Pune",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2444,2,,"Dr. Hedgewar Smruti Rugna Seva Mandals Dental College AND Hospital, Hingoli",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2445,2,,"Dr. Rajesh Ramdasji Kambe Dental College AND Hospital, Akola",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2446,2,,"Govt. Dental College AND Hospital, Aurangabad",0,G,50,,,,,,,,,,,,15,1,1,,,,,0
2447,2,,"Govt. Dental College AND Hospital, Mumbai",0,G,50,,,,,,,,,,,,15,1,1,,,,,0
2448,2,,"Govt. Dental College AND Hospital, Nagpur",0,G,50,,,,,,,,,,,,15,1,1,,,,,0
2449,2,,"Late Shri Yashwantrao Chavan Memorial Medical AND Rural Development Foundation s Dental College AND Hospital, Ahmednagar",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2450,2,,"M.A. Rangoonwala College of Dental Sciences AND Research Centre, Pune",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2451,2,,Maharashtra Institute of Dental Sciences AND Research (Dental College),0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2452,2,,"Mahatma Gandhi Missions Dental College AND Hospital, Kamothe, Navi Mumbai",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2453,2,,"Mahatma Gandhi Vidya Mandir’s Dental College AND Hospital, Nashik",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2454,2,,"Nair Hospital Dental College, Mumbai",0,G,50,,,,,,,,,,,,15,1,1,,,,,0
2455,2,,"Nanded Rural Dental College AND Research Center, Nanded",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2456,2,,"Padmashree Dr. D.Y. Patil Dental College AND Hospital, Navi Mumbai",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2457,2,,"Pandit Dindayal Upadhyay Dental College, Solapur",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2458,2,,"Rural Dental College, Loni",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2459,2,,"S.M.B.T. Dental College AND Hospital, Amrutnagar",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2460,2,,"Saraswati Danwantri Dental College AND Hospital, Parbhani",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2461,2,,"School of Dental Sciences, Krishna Institute of Medical Sciences, Karad",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2462,2,,"Sharad Pawar Dental College AND Hospital, Wardha",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2463,2,,"Sinhgad Dental College AND Hospital, Pune",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2464,2,,"SMBT Institute of Dental Sciences and Research, Nandihills, Nashik",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2465,2,,"Swargiya Dadasaheb Kalmegh Smruti Dental College AND Hospital, Nagpur",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2466,2,,"Tatyasaheb Kore Dental College AND Research Centre, New Pargaon",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2467,2,,"Terna Dental College AND Hospital, Navi Mumbai",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2468,2,,"Vasantdada Patil Dental College and Hospital, Sangli",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2469,2,,"Vidarbha Youth Welfare Society’s Dental College AND Hospital, Amravati",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2470,2,,VSPM Dental College AND Research Centre,0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2471,2,,"Yerala Medical Trust AND Research Centre’s Dental College AND Hospital, Navi Mumbai",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2472,2,,"Yogita Dental College AND Hospital, Ratnagiri",0,P,50,,,,,,,,,,,,15,1,1,,,,,0
2473,2,,"Dental College, Jawaharlal Nehru Institute of Medical Sciences",0,G,50,,,,,,,,,,,,16,1,1,,,,,0
2474,2,,"Dental College, RIMS, Imphal",0,G,50,,,,,,,,,,,,16,1,1,,,,,0
2475,2,,"Hi-Tech Dental College AND hospital, Bhubaneswar",0,P,50,,,,,,,,,,,,20,1,1,,,,,0
2476,2,,"Institute of Dental Sciences, Bhubaneswar",0,P,50,,,,,,,,,,,,20,1,1,,,,,0
2477,2,,"Kalinga Institute of Dental Sciences, Bhubaneswar",0,P,50,,,,,,,,,,,,20,1,1,,,,,0
2478,2,,"S.C.B. Dental College AND Hospital, Cuttack",0,G,50,,,,,,,,,,,,20,1,1,,,,,0
2479,2,,"Indira Gandhi Institute of Dental Sciences, Pondicherry",0,P,50,,,,,,,,,,,,36,1,1,,,,,0
2480,2,,"Mahatma Gandhi Post Graduate Institute of Dental Sciences, Puducherry",0,G,50,,,,,,,,,,,,36,1,1,,,,,0
2481,2,,"Mahe Institute of Dental Sciences AND Hospital, Mahe",0,P,50,,,,,,,,,,,,36,1,1,,,,,0
2482,2,,"Sri Venkateshwaraa Dental College, Puducherry",0,P,50,,,,,,,,,,,,36,1,1,,,,,0
2483,2,,"Adesh Institute of Dental Sciences AND Research, Bathinda",0,P,50,,,,,,,,,,,,21,1,1,,,,,0
2484,2,,"Baba Jaswant Singh Dental College Hospital AND Research Institute, Ludhiana",0,P,50,,,,,,,,,,,,21,1,1,,,,,0
2485,2,,"Christian Dental College, Ludhiana",0,P,50,,,,,,,,,,,,21,1,1,,,,,0
2486,2,,"Dasmesh Institute of Research AND Dental Sciences, Faridkot",0,P,50,,,,,,,,,,,,21,1,1,,,,,0
2487,2,,"Desh Bhagat Dental College AND Hospital, Mandi Gobindgarh",0,P,50,,,,,,,,,,,,21,1,1,,,,,0
2488,2,,"Genesis Institute of Dental Sciences AND Research, Ferozepur",0,P,50,,,,,,,,,,,,21,1,1,,,,,0
2489,2,,Gian Sagar Dental College AND Hospital,0,P,50,,,,,,,,,,,,21,1,1,,,,,0
2490,2,,"Govt. Dental College AND Hospital, Patiala",0,G,50,,,,,,,,,,,,21,1,1,,,,,0
2491,2,,"Guru Nanak Dev Dental College AND Research Institute, Sunam",0,P,50,,,,,,,,,,,,21,1,1,,,,,0
2492,2,,"Luxmi Bai Institute of Dental Sciences AND Hospital, Patiala",0,P,50,,,,,,,,,,,,21,1,1,,,,,0
2493,2,,"National Dental College AND Hospital, Gulabgarh",0,P,50,,,,,,,,,,,,21,1,1,,,,,0
2494,2,,"Pb. Govt. Dental College AND Hospital, Amritsar",0,G,50,,,,,,,,,,,,21,1,1,,,,,0
2495,2,,"Rayat Bahra Dental College, Mohali",0,P,50,,,,,,,,,,,,21,1,1,,,,,0
2496,2,,"Shaheed Kartar Singh Sarabha Dental College AND Hospital, Ludhiana",0,P,50,,,,,,,,,,,,21,1,1,,,,,0
2497,2,,"Sri Guru Ram Das Institute of Dental Sciences AND Research, Amritsar",0,P,50,,,,,,,,,,,,21,1,1,,,,,0
2498,2,,"Sukhmani Dental College AND Hospital, Derabassi",0,P,50,,,,,,,,,,,,21,1,1,,,,,0
2499,2,,"Darshan Dental College AND Hospital, Udaipur",0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2500,2,,"Daswani Dental College AND Research Centre, Kota",0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2501,2,,"Eklavya Dental College AND Hospital, Kotputli",0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2502,2,,"Geetanjali Dental AND Research Institute, Udaipur",0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2503,2,,"Govt. Dental College AND Hospital, Jaipur",0,G,50,,,,,,,,,,,,22,1,1,,,,,0
2504,2,,"Jaipur Dental College, Jaipur",0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2505,2,,"Jodhpur Dental College General Hospital, Jodhpur",0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2506,2,,"Maharaja Ganga Singh Dental College AND Research Centre, Sri Ganganagar",0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2507,2,,"Mahatma Gandhi Dental College AND Hospital, Sitapura, Jaipur",0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2508,2,,"NIMS Dental College, Jaipur",0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2509,2,,Pacific Dental College AND Research Centre,0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2510,2,,"Pacific Dental College, udaipur",0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2511,2,,"R.R. Dental College AND Hospital, Udaipur",0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2512,2,,"Rajasthan Dental College AND Hospital, Jaipur",0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2513,2,,"Surendera Dental College AND Research Institute, Sri Ganganagar",0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2514,2,,"Vyas Dental College AND Hospital, Jodhpur",0,P,50,,,,,,,,,,,,22,1,1,,,,,0
2515,2,,"Adhiparasakthi Dental College AND Hospital, Melmaruvathur",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2516,2,,"Asan Memorial Dental College AND Hospital, Kancheepuram",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2517,2,,"Best Dental Science College, Madurai",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2518,2,,"Chettinad Dental College AND Research Institute, Kancheepuram",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2519,2,,"CSI College of Dental Sciences AND Research, Madurai",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2520,2,,Dhanalakshmi Srinivasan Dental College,0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2521,2,,"Faculty of Dentistry, Rajah Muthiah Dental College AND Hospital, Annamalai Nagar",0,G,50,,,,,,,,,,,,24,1,1,,,,,0
2522,2,,"Government Dental College, Pudukkottai",0,G,50,,,,,,,,,,,,24,1,1,,,,,0
2523,2,,"JKK Natrajah Dental College AND Hospital, Komarapalayam",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2524,2,,"K.S.R. Institute of Dental Science AND Research, Tiruchengode",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2525,2,,"Karpaga Vinayaga Institute of Dental Sciences, Kanchipuram",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2526,2,,"Madha Dental College AND Hospital, Kundrathur",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2527,2,,"Meenakshi Ammal Dental College AND Hospital, Chennai",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2528,2,,Nandha Dental College and Hospital,0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2529,2,,"Priyadarshini Dental College AND Hospital, Pandur",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2530,2,,"R.V.S. Dental College AND Hospital, Sulur",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2531,2,,"Ragas Dental College AND Hospital, Chennai",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2532,2,,"Rajas Dental College AND Hospital, Kavalkinaru Jn",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2533,2,,"S.R.M. Dental College, Ramapuram, Chennai",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2534,2,,"Sathyabama University Dental College and Hospital, Chennai",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2535,2,,"Saveetha Dental College AND Hospital, Chennai",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2536,2,,"Sree Balaji Dental College AND Hospital, Narayanpuram",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2537,2,,"Sree Mookambika Institute of Dental Sciences, Kulasekharam",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2538,2,,"Sri Ramachandra Dental College AND Hospital, Porur",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2539,2,,"Sri Ramakrishna Dental College AND Hospital, Coimbatore",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2540,2,,"Sri Venkateswara Dental College AND Hospital, Kancheepuram",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2541,2,,"SRM Kattankulathur Dental College AND Hospital, Kanchipuram",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2542,2,,"Tagore Dental College AND Hospital, Chennai",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2543,2,,"Tamil Nadu Government Dental College AND Hospital, Chennai",0,G,50,,,,,,,,,,,,24,1,1,,,,,0
2544,2,,"Thai Moogambigai Dental College AND Hospital, Chennai",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2545,2,,"Vinayaka Mission’s Sankarachariyar Dental College, Salem",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2546,2,,"Vivekanandha Dental College for Women, Elayampalayam",0,P,50,,,,,,,,,,,,24,1,1,,,,,0
2547,2,,"Army College of Dental Sciences, Secunderabad",0,P,50,,,,,,,,,,,,25,1,1,,,,,0
2548,2,,"Government Dental College and Hospital, Hyderabad",0,G,50,,,,,,,,,,,,25,1,1,,,,,0
2549,2,,"Kamineni Institute of Dental Sciences, Nalgonda",0,P,50,,,,,,,,,,,,25,1,1,,,,,0
2550,2,,"Malla Reddy Dental College for Women, Hyderabad",0,P,50,,,,,,,,,,,,25,1,1,,,,,0
2551,2,,"Malla Reddy Institute of Dental Sciences,Hyderabad",0,P,50,,,,,,,,,,,,25,1,1,,,,,0
2552,2,,"Mamata Dental College, Khamam",0,P,50,,,,,,,,,,,,25,1,1,,,,,0
2553,2,,Mamata Institute of Dental Sciences,0,P,50,,,,,,,,,,,,25,1,1,,,,,0
2554,2,,"Meghna Institute of Dental Sciences, Nizamabad",0,P,50,,,,,,,,,,,,25,1,1,,,,,0
2555,2,,"MNR DENTAL COLLEGE AND HOSPITAL , MEDAK",0,P,50,,,,,,,,,,,,25,1,1,,,,,0
2556,2,,"Panineeya Mahavidyalaya Institute of Dental Sciences AND Research Centre, Hyderabad",0,P,50,,,,,,,,,,,,25,1,1,,,,,0
2557,2,,"Sri Balaji Dental College, Hyderabad",0,P,50,,,,,,,,,,,,25,1,1,,,,,0
2558,2,,"Sri Sai College of Dental Surgery, Vikarabad",0,P,50,,,,,,,,,,,,25,1,1,,,,,0
2559,2,,"Sri Venkata Sai Institute of Dental Sciences, Hyderabad",0,P,50,,,,,,,,,,,,25,1,1,,,,,0
2560,2,,Tirumala Institute of Dental Sciences AND Research Centre,0,P,50,,,,,,,,,,,,25,1,1,,,,,0
2561,2,,Agartala Government Dental College and IGM Hospital,0,G,50,,,,,,,,,,,,26,1,1,,,,,0
2562,2,,"Babu Banarasi Das College of Dental Sciences, Lucknow",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2563,2,,"Career Institute of Dental Sciences AND Hospital, Lucknow",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2564,2,,"Chandra Dental College AND Hospital, safedabad",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2565,2,,"D.J. College of Dental Sciences AND Research, Modi Nagar",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2566,2,,Dental College Azamgarh,0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2567,2,,"Dr. Ziauddin Ahmad Dental College, Aligarh",0,G,50,,,,,,,,,,,,27,1,1,,,,,0
2568,2,,"Faculty of Dental Sciences, Banaras Hindu University, Varanasi",0,G,50,,,,,,,,,,,,27,1,1,,,,,0
2569,2,,"Faculty of Dental Sciences, Lucknow",0,G,50,,,,,,,,,,,,27,1,1,,,,,0
2570,2,,"I.T.S. Centre for Dental Studies AND Research, Ghaziabad",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2571,2,,"I.T.S. Dental College, Hospital AND Research Centre, Gr. Noida",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2572,2,,"Inderprastha Dental College AND Hospital, Ghaziabad",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2573,2,,"Institute of Dental Sciences, Bareilly",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2574,2,,"Institute of Dental Studies AND Technology, Modinagar",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2575,2,,"K.D. Dental College, Mathura",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2576,2,,"Kalka Dental College AND Hospital, Meerut",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2577,2,,"Kothiwal Dental College AND Research Centre, Moradabad",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2578,2,,"Maharana Pratap Dental College AND Hospital, Kanpur",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2579,2,,"Purvanchal Institute of Dental Sciences, Gorakhpur",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2580,2,,"Rama Dental College, Hospital AND Research Centre, Kanpur",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2581,2,,"Santosh Dental College AND Hospital, Ghaziabad",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2582,2,,"Saraswati Dental College, Lucknow",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2583,2,,"Sardar Patel Post Graduate Institute of Dental AND Medical Sciences, Lucknow",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2584,2,,"School of Dental Sciences, Greater Noida",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2585,2,,"Shree Bankey Bihari Dental College AND Research Centre, Masuri",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2586,2,,"Subharati Dental College, Meerut",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2587,2,,"Teerthanker Mahaveer Dental College AND Research Centre, Moradabad",0,P,50,,,,,,,,,,,,27,1,1,,,,,0
2588,2,,"U.P. Rural Institute of Medical Sciences AND Research, Saifai",0,G,50,,,,,,,,,,,,27,1,1,,,,,0
2589,2,,Narayan Swami Hospital and Dental College,0,P,50,,,,,,,,,,,,28,1,1,,,,,0
2590,2,,"Seema Dental College AND Hospital, Rishikesh",0,P,50,,,,,,,,,,,,28,1,1,,,,,0
2591,2,,"Uttaranchal Dental College AND Medical Research Institute, Dehradun",0,P,50,,,,,,,,,,,,28,1,1,,,,,0
2592,2,,"Burdwan Dental College, Rajbati",0,G,50,,,,,,,,,,,,29,1,1,,,,,0
2593,2,,"Dr. R. Ahmed Dental College AND Hospital, Calcutta",0,G,50,,,,,,,,,,,,29,1,1,,,,,0
2594,2,,"Gurunanak Institute of Dental Science AND Research, Kolkatta",0,P,50,,,,,,,,,,,,29,1,1,,,,,0
2595,2,,"Haldia Institute of Dental Sciences and Research, Banbishnupur",0,P,50,,,,,,,,,,,,29,1,1,,,,,0
2596,2,,"Kusum Devi Sunderlal Dugar Jain Dental College AND Hospital, Kolkata",0,P,50,,,,,,,,,,,,29,1,1,,,,,0
2597,2,,"The North Bengal Dental College, Sushratangar",0,G,50,,,,,,,,,,,,29,1,1,,,,,0
2598,6,ME535,"PESU IMSR, PES University EC Campus Electronic City, Bengaluru",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2599,6,ME376,"KLE Institute of Medical Sciences, Belagavi",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2600,6,ME330,"JGMMMC, HUBLI",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2601,6,ME413,"M501-M.R.MEDICAL COLLEGE ,GULBARGA.",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,0
2602,6,ME469,"MIMSR Medical College & YCR Hospital, Latur",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2603,6,ME598,"SDM College of Medical sciences and Hospital, Dhar",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,0
2604,6,ME505,"Nova Institute Of Medical Sciences & Research Centre, Hyderabad",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2605,6,ME701,TEERTHANKER MAHAVEER MEDICAL COLLEGE,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2606,6,ME485,"Nandi Medical College and Research Institute , Chikkaballapura",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2607,6,ME482,"MRIMS, Suraram, Hyderabad",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2608,6,ME721,"Vels Medical College and Hospital, Manjankaranai",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2609,6,ME052,APPOLLO -APPOLLO MEDICAL COLLEGE,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2610,6,ME506,NRI Academy of Medical Sciences,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2611,6,ME402,"M006-MVJ MEDICAL COLLEGE & RESEARCH HOSPITAL ,BANG",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,0
2612,6,ME095,"chengalpattu gorvernment medical college, chengalpattu",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2613,6,ME281,"Govt. Medical College, Dharashiv, Maharastra",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2614,6,ME471,Minto eye hospital,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2615,6,ME114,Dayananda sagar Medical college & hospital,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2616,6,ME648,"Sri Madhusudhan Sai Instittue of Medical Sciences & Research, Chikkaballapur",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2617,6,ME401,"M005-M.S.RAMAIAH MEDICAL COLLEGE ,BANGALORE.",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,0
2618,6,ME002,AARUPADA-AARUPADAIVEEDU MEDICAL COLLEGE HOSPITAL,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2619,6,ME062,Ayaan Institute of Medical Sciences,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2620,6,ME572,"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES Adilabad, Telangana 504001",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2621,6,ME382,Kmch Institute Of Health Sciences And Research,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2622,6,ME244,"GOVERNMENT MEDICAL COLLEGE,ELURU(AP) 534005",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2623,6,ME251,Government Villupuram Medical College & Hospital,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2624,6,ME228,"Government Medical College, Kurnool",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2625,6,ME574,Rajiv Gandhi Medical College and chhatrapati Shivaj Maharaj Hospital Thane,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2626,6,ME230,"GOVERNMENT MEDICAL COLLEGE, MEDAK, TELANGANA",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2627,6,ME567,"R L Jalappa Medical College, Kolar",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2628,6,ME409,M050-Subbaiah Institute of Medical Sciences,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,0
2629,6,ME007,ACS Medical College & Hospital Chennai,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2630,6,ME601,"SDUMC, Kolar SDUMC, Kolar",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,0
2631,6,ME298,GSL Medical College & General Hospital,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2632,6,ME614,"Siddhart-Siddhartha Medical College,",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2633,6,ME653,Sri Ramachandra Institute of Higher Education and,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2634,6,ME257,Govt Medical college Gajularega,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2635,6,ME564,PSP MEDICAL COLLEGE HOSPITAL AND RESEARCH INSTITUT,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2636,6,ME165,"Esipgimsr Andheri, Mumbai,Maharashtra",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2637,6,ME483,"Muthukumaran Medical College, Chennai",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2638,6,ME157,"ESI-PGIMSR, ESIC Medical College & Hospital,Kolkat",0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
2639,6,ME038,Andhra Medical College,0,,50,"2025-08-02 12:53:32","2025-08-02 12:53:32",,,,,,,,,,1,1,1,,,,,3
